data,ticker,preco_fechamento_ajustado,volume_negociado,ebit_ev,roic
2018-10-31,FESA4,14.7,2325039.0,0.12047,0.10834
2018-11-30,FESA4,17.33,6731183.0,0.19113,0.16436
2018-12-31,FESA4,16.23,2269374.0,0.20879,0.16436
2019-01-31,FESA4,18.3,1476988.0,0.17362,0.16436
2019-02-28,FESA4,21.74,6745887.0,0.16189,0.16436
2019-03-31,FESA4,17.23,4462755.0,0.16576,0.15605
2019-04-30,FESA4,16.8,4328360.0,0.17335,0.15605
2019-05-31,FESA4,18.41,6546097.0,0.15513,0.14856
2019-06-30,FESA4,17.96,3547144.0,0.15882,0.14856
2019-07-31,FESA4,18.33,3499706.0,0.1527,0.14856
2019-08-31,FESA4,14.35,12952163.0,0.14641,0.12753
2019-09-30,FESA4,14.9,2573765.0,0.14157,0.12753
2019-10-31,FESA4,14.93,4158339.0,0.14549,0.12753
2019-11-30,FESA4,16.08,6387705.0,0.09189,0.07248
2019-12-31,FESA4,16.82,3655992.0,0.08429,0.07248
2020-01-31,FESA4,16.39,6200375.0,0.09019,0.07248
2020-02-29,FESA4,14.99,9575367.0,0.09313,0.07248
2020-03-31,FESA4,10.9,2104509.0,0.10717,0.06233
2020-04-30,FESA4,14.16,3217094.0,0.08751,0.06233
2020-05-31,FESA4,16.97,14067078.0,0.06716,0.05558
2020-06-30,FESA4,16.05,7204929.0,0.06783,0.05558
2020-07-31,FESA4,15.11,2559343.0,0.07496,0.05558
2020-08-31,FESA4,15.04,2370501.0,0.09444,0.07527
2020-09-30,FESA4,14.77,3741383.0,0.09856,0.07527
2020-10-31,FESA4,15.4,3168842.0,0.09637,0.07527
2020-11-30,FESA4,16.08,6357053.0,0.08871,0.08436
2020-12-31,FESA4,16.73,4165663.0,0.08336,0.08436
2021-01-31,FESA4,18.63,3292369.0,0.08028,0.08436
2021-02-28,FESA4,22.91,15811319.0,0.06989,0.08436
2021-03-31,FESA4,29.83,17187199.0,0.08254,0.12043
2021-04-30,FESA4,39.41,60048604.0,0.06177,0.12043
2021-05-31,FESA4,34.7,40003950.0,0.08821,0.15657
2021-06-30,FESA4,39.0,32854967.0,0.08223,0.15657
2021-07-31,FESA4,45.48,33480105.0,0.07303,0.15657
2021-08-31,FESA4,49.07,47349112.0,0.0897,0.17633
2021-09-30,FESA4,49.61,45047473.0,0.09123,0.17633
2021-10-31,FESA4,41.96,33223668.0,0.1032,0.17633
2021-11-30,FESA4,38.47,33253420.0,0.14978,0.22436
2021-12-31,FESA4,43.4,37415158.0,0.13239,0.22436
2022-01-31,FESA4,41.34,20736999.0,0.14342,0.22436
2022-02-28,FESA4,39.33,30679427.0,0.14857,0.22436
2022-03-31,FESA4,42.38,17631641.0,0.19607,0.26736
2022-04-30,FESA4,42.13,25798487.0,0.20893,0.26736
2022-05-31,FESA4,52.13,42540280.0,0.22567,0.29723
2022-06-30,FESA4,43.61,28779941.0,0.25935,0.29723
2022-07-31,FESA4,44.56,13108854.0,0.26446,0.29723
2022-08-31,FESA4,49.45,9207241.0,0.29167,0.34111
2022-09-30,FESA4,49.51,8727864.0,0.29299,0.34111
2022-10-31,FESA4,49.95,13780229.0,0.28858,0.34111
2022-11-30,FESA4,53.86,16448433.0,0.28025,0.32808
2022-12-31,FESA4,52.66,15044396.0,0.29359,0.32808
2023-01-31,FESA4,55.86,11885230.0,0.28323,0.32808
2023-02-28,FESA4,56.58,13493792.0,0.27708,0.32808
2023-03-31,FESA4,52.22,10739845.0,0.27105,0.28977
2023-04-30,FESA4,50.72,28294141.0,0.27194,0.28977
2023-05-31,FESA4,46.75,32576278.0,0.24955,0.23447
2023-06-30,FESA4,48.47,12036262.0,0.25351,0.23447
2015-12-31,FHER3,1.35,99753.0,0.08417,0.16703
2016-01-31,FHER3,1.09,76088.0,0.08477,0.16703
2016-02-29,FHER3,1.36,22710.0,0.08415,0.16703
2016-03-31,FHER3,1.59,55046.0,0.08778,0.17115
2016-04-30,FHER3,1.6,40706.0,0.08775,0.17115
2016-05-31,FHER3,1.69,80402.0,0.10724,0.15597
2016-06-30,FHER3,1.74,70253.0,0.10704,0.15597
2016-07-31,FHER3,2.42,162943.0,0.10441,0.15597
2016-08-31,FHER3,2.41,466419.0,0.11534,0.16792
2016-09-30,FHER3,2.31,232763.0,0.11582,0.16792
2016-10-31,FHER3,2.53,1967994.0,0.11477,0.16792
2016-11-30,FHER3,2.05,171567.0,0.12599,0.09598
2016-12-31,FHER3,2.05,34348.0,0.12599,0.09598
2017-01-31,FHER3,2.61,534056.0,0.12298,0.09598
2017-02-28,FHER3,3.85,788519.0,0.1168,0.09598
2017-03-31,FHER3,3.58,619761.0,0.16741,0.13458
2017-04-30,FHER3,3.97,940524.0,0.16449,0.13458
2017-05-31,FHER3,3.15,351364.0,0.16892,0.13165
2017-06-30,FHER3,3.08,714095.0,0.16944,0.13165
2017-07-31,FHER3,3.3,474156.0,0.1678,0.13165
2017-08-31,FHER3,2.77,432637.0,0.14754,0.14294
2017-09-30,FHER3,2.83,270988.0,0.14714,0.14294
2017-10-31,FHER3,2.62,462601.0,0.14854,0.14294
2017-11-30,FHER3,2.42,90378.0,0.08592,0.09864
2017-12-31,FHER3,2.55,96060.0,0.08543,0.09864
2018-01-31,FHER3,2.88,198198.0,0.08421,0.09864
2018-02-28,FHER3,2.45,81645.0,0.0858,0.09864
2018-03-31,FHER3,2.74,54316.0,0.02983,0.0763
2018-04-30,FHER3,4.7,3870236.0,0.02761,0.0763
2018-05-31,FHER3,4.38,345312.0,-0.02291,0.04812
2018-06-30,FHER3,5.25,2204956.0,-0.02217,0.04812
2018-07-31,FHER3,7.65,15307866.0,-0.02034,0.04812
2018-08-31,FHER3,6.05,2918419.0,-0.03838,-0.02514
2018-09-30,FHER3,4.32,1259605.0,-0.04105,-0.02514
2018-10-31,FHER3,4.83,492574.0,-0.04022,-0.02514
2018-11-30,FHER3,5.45,462217.0,-0.06768,-0.07245
2018-12-31,FHER3,4.5,449633.0,-0.07033,-0.07245
2019-01-31,FHER3,3.96,2889684.0,-0.07192,-0.07245
2019-02-28,FHER3,2.27,333711.0,-0.07743,-0.07245
2019-03-31,FHER3,2.21,215218.0,-0.17778,-1.17427
2019-04-30,FHER3,1.84,110304.0,-0.18105,-1.17427
2019-05-31,FHER3,1.88,840230.0,-0.23885,-3.58177
2019-06-30,FHER3,1.89,165808.0,-0.23872,-3.58177
2019-07-31,FHER3,2.16,732819.0,-0.2351,-3.58177
2019-08-31,FHER3,1.87,162694.0,-0.19875,-3.3026
2019-09-30,FHER3,2.43,4674696.0,-0.19248,-3.3026
2019-10-31,FHER3,2.44,446011.0,-0.19237,-3.3026
2019-11-30,FHER3,2.41,394694.0,-0.12741,-2.24568
2019-12-31,FHER3,3.61,3703338.0,-0.12067,-2.24568
2020-01-31,FHER3,3.68,452267.0,-0.12029,-2.24568
2020-02-29,FHER3,3.35,497345.0,-0.12207,-2.24568
2020-03-31,FHER3,1.96,418825.0,-0.616,-2.08927
2020-04-30,FHER3,2.36,316703.0,-0.5668,-2.08927
2020-05-31,FHER3,2.46,592420.0,-0.5557,-2.08927
2020-06-30,FHER3,2.98,221378.0,-0.31159,10.0587
2020-07-31,FHER3,2.96,430957.0,-0.31279,10.0587
2020-08-31,FHER3,2.93,132811.0,-0.15255,4.84309
2020-09-30,FHER3,2.68,70061.0,-0.16013,4.84309
2020-10-31,FHER3,2.21,132280.0,-0.17665,4.84309
2020-11-30,FHER3,2.86,970732.0,0.02964,-1.92419
2020-12-31,FHER3,2.96,543529.0,0.02929,-1.92419
2021-01-31,FHER3,3.9,2195472.0,0.02633,-1.92419
2021-02-28,FHER3,5.01,8902211.0,0.02353,-1.92419
2021-03-31,FHER3,6.48,4535389.0,0.25084,0.93402
2021-04-30,FHER3,12.95,43630529.0,0.16029,0.93402
2021-05-31,FHER3,26.7,63302103.0,0.17469,-2.83618
2021-06-30,FHER3,17.12,55838784.0,0.26989,-2.83618
2021-07-31,FHER3,15.59,16985266.0,0.29562,-2.83618
2021-08-31,FHER3,23.68,121195808.0,0.23706,1.4307
2021-09-30,FHER3,29.08,137221041.0,0.19755,1.4307
2021-10-31,FHER3,18.81,29635408.0,0.28922,1.4307
2021-11-30,FHER3,18.82,23738423.0,0.35621,0.72376
2021-12-31,FHER3,18.37,36352376.0,0.36202,0.72376
2022-01-31,FHER3,15.95,9194194.0,0.39685,0.72376
2022-02-28,FHER3,14.4,10982066.0,0.42291,0.72376
2022-03-31,FHER3,17.8,24506226.0,0.58966,0.80719
2022-04-30,FHER3,16.7,10748179.0,0.61516,0.80719
2022-05-31,FHER3,16.29,15441640.0,0.68046,0.74678
2022-06-30,FHER3,16.97,7738512.0,0.66047,0.74678
2022-07-31,FHER3,19.33,8554803.0,0.59936,0.74678
2022-08-31,FHER3,14.11,4177501.0,0.50074,0.56662
2022-09-30,FHER3,13.9,5524733.0,0.5046,0.56662
2022-10-31,FHER3,14.55,4510572.0,0.49284,0.56662
2022-11-30,FHER3,17.98,8623217.0,0.37576,0.78749
2022-12-31,FHER3,17.27,2394137.0,0.38856,0.78749
2023-01-31,FHER3,17.72,568943.0,0.38035,0.78749
2023-02-28,FHER3,17.37,600357.0,0.38671,0.78749
2023-03-31,FHER3,17.5,697090.0,-0.06489,0.0282
2023-04-30,FHER3,13.5,517393.0,-0.08556,0.0282
2023-05-31,FHER3,14.49,680525.0,-0.38127,-0.62466
2023-06-30,FHER3,14.83,1211666.0,-0.3722,-0.62466
2015-12-31,FIBR3,46.06,66932771.0,0.06876,0.14004
2016-01-31,FIBR3,39.11,89005829.0,0.10173,0.15815
2016-02-29,FIBR3,39.06,99944817.0,0.10182,0.15815
2016-03-31,FIBR3,26.93,267760558.0,0.13029,0.15815
2016-04-30,FIBR3,27.44,53399274.0,0.14144,0.11549
2016-05-31,FIBR3,30.17,88497518.0,0.1331,0.11549
2016-06-30,FIBR3,19.45,94480239.0,0.17321,0.11549
2016-07-31,FIBR3,17.88,131632756.0,0.16401,0.08428
2016-08-31,FIBR3,19.88,37755348.0,0.15483,0.08428
2016-09-30,FIBR3,20.79,32806499.0,0.15103,0.08428
2016-10-31,FIBR3,23.07,51366412.0,0.10495,0.02646
2016-11-30,FIBR3,28.01,91859262.0,0.09354,0.02646
2016-12-31,FIBR3,28.81,25603674.0,0.09193,0.02646
2017-01-31,FIBR3,26.53,120746907.0,0.0515,0.00158
2017-02-28,FIBR3,24.01,49247713.0,0.05454,0.00158
2017-03-31,FIBR3,26.08,110385192.0,0.05202,0.00158
2017-04-30,FIBR3,26.56,39862139.0,0.03093,-0.00035
2017-05-31,FIBR3,34.34,68306846.0,0.02684,-0.00035
2017-06-30,FIBR3,31.29,30572720.0,0.02845,-0.00035
2017-07-31,FIBR3,30.62,35660514.0,0.02706,0.02659
2017-08-31,FIBR3,38.68,39863813.0,0.02343,0.02659
2017-09-30,FIBR3,39.66,288613480.0,0.02305,0.02659
2017-10-31,FIBR3,48.44,82139294.0,0.02393,0.01162
2017-11-30,FIBR3,41.81,203961447.0,0.02644,0.01162
2017-12-31,FIBR3,44.29,50858922.0,0.02544,0.01162
2018-01-31,FIBR3,50.79,122822092.0,0.05388,0.05526
2018-02-28,FIBR3,57.08,134164310.0,0.04954,0.05526
2018-03-31,FIBR3,60.19,121861186.0,0.04765,0.05526
2018-04-30,FIBR3,63.69,123501973.0,0.06349,0.08081
2018-05-31,FIBR3,65.95,151756055.0,0.06217,0.08081
2018-06-30,FIBR3,67.62,109147878.0,0.06101,0.08081
2018-07-31,FIBR3,68.95,91344690.0,0.08756,0.11809
2018-08-31,FIBR3,73.78,334809085.0,0.08319,0.11809
2018-09-30,FIBR3,70.37,121665970.0,0.08623,0.11809
2018-10-31,FIBR3,66.95,142541433.0,0.12601,0.15795
2018-11-30,FIBR3,68.23,246504078.0,0.12422,0.15795
2018-12-31,FIBR3,67.6,311247926.0,0.13193,0.15795
2019-01-31,FIBR3,66.3,2822619471.0,0.13385,0.15795
2023-06-30,FIEI3,15.0,1500.0,-0.33627,-0.09473
2015-12-31,FIGE3,3.22,0.0,0.09092,-0.04269
2016-01-31,FIGE3,3.22,0.0,0.09092,-0.04269
2016-02-29,FIGE3,3.22,0.0,0.13931,-0.07777
2016-03-31,FIGE3,3.47,0.0,0.1313,-0.07777
2016-04-30,FIGE3,3.47,0.0,0.1313,-0.07777
2016-05-31,FIGE3,3.47,0.0,0.11971,-0.07955
2016-06-30,FIGE3,3.47,0.0,0.11971,-0.07955
2016-07-31,FIGE3,3.47,0.0,0.11971,-0.07955
2016-08-31,FIGE3,3.47,0.0,0.11358,-0.08113
2016-09-30,FIGE3,3.47,0.0,0.11358,-0.08113
2016-10-31,FIGE3,3.47,0.0,0.11358,-0.08113
2016-11-30,FIGE3,3.47,0.0,0.0965,-0.08048
2016-12-31,FIGE3,3.47,0.0,0.0965,-0.08048
2017-01-31,FIGE3,3.47,0.0,0.0965,-0.08048
2017-02-28,FIGE3,3.47,0.0,0.05947,-0.04939
2017-03-31,FIGE3,3.47,0.0,0.05947,-0.04939
2017-04-30,FIGE3,3.47,0.0,0.05947,-0.04939
2017-05-31,FIGE3,3.47,0.0,0.0529,-0.04842
2017-06-30,FIGE3,3.47,0.0,0.0529,-0.04842
2017-07-31,FIGE3,3.47,0.0,0.0529,-0.04842
2017-08-31,FIGE3,3.47,0.0,0.0462,-0.04574
2017-09-30,FIGE3,3.47,0.0,0.0462,-0.04574
2017-10-31,FIGE3,3.47,0.0,0.0462,-0.04574
2017-11-30,FIGE3,3.47,0.0,0.03942,-0.04149
2017-12-31,FIGE3,3.47,0.0,0.03942,-0.04149
2018-01-31,FIGE3,3.47,0.0,0.03942,-0.04149
2018-02-28,FIGE3,3.47,0.0,0.03886,-0.03664
2018-03-31,FIGE3,3.47,0.0,0.03886,-0.03664
2018-04-30,FIGE3,3.47,0.0,0.03886,-0.03664
2018-05-31,FIGE3,3.47,0.0,0.03237,-0.03109
2018-06-30,FIGE3,3.47,0.0,0.03237,-0.03109
2018-07-31,FIGE3,3.47,0.0,0.03237,-0.03109
2018-08-31,FIGE3,3.47,0.0,0.02909,-0.02741
2018-09-30,FIGE3,3.47,0.0,0.02909,-0.02741
2018-10-31,FIGE3,3.47,0.0,0.02909,-0.02741
2018-11-30,FIGE3,3.47,0.0,-0.03497,-0.02477
2018-12-31,FIGE3,3.47,0.0,-0.03497,-0.02477
2019-01-31,FIGE3,3.47,0.0,-0.03497,-0.02477
2019-02-28,FIGE3,3.47,0.0,0.03465,0.00848
2019-03-31,FIGE3,3.47,0.0,0.03465,0.00848
2019-04-30,FIGE3,3.47,0.0,0.03465,0.00848
2019-05-31,FIGE3,3.47,0.0,0.03461,0.00789
2019-06-30,FIGE3,3.47,0.0,0.03461,0.00789
2019-07-31,FIGE3,3.47,0.0,0.03461,0.00789
2019-08-31,FIGE3,3.47,0.0,0.03496,0.00761
2019-09-30,FIGE3,3.47,0.0,0.03496,0.00761
2019-10-31,FIGE3,3.47,0.0,0.03496,0.00761
2019-11-30,FIGE3,3.47,0.0,0.03588,0.00684
2019-12-31,FIGE3,3.47,0.0,0.03588,0.00684
2020-01-31,FIGE3,3.47,0.0,0.03588,0.00684
2020-02-29,FIGE3,3.47,0.0,0.13092,0.0341
2020-03-31,FIGE3,3.47,0.0,0.13092,0.0341
2020-04-30,FIGE3,3.47,0.0,0.13092,0.0341
2020-05-31,FIGE3,3.47,0.0,0.11889,0.02953
2020-06-30,FIGE3,3.47,0.0,0.11889,0.02953
2020-07-31,FIGE3,3.47,0.0,0.11889,0.02953
2020-08-31,FIGE3,3.47,0.0,0.86536,0.03239
2020-09-30,FIGE3,3.47,0.0,0.86536,0.03239
2020-10-31,FIGE3,3.47,0.0,0.86536,0.03239
2020-11-30,FIGE3,3.47,0.0,0.7182,0.02684
2020-12-31,FIGE3,3.47,0.0,0.7182,0.02684
2021-01-31,FIGE3,3.47,0.0,0.7182,0.02684
2021-02-28,FIGE3,3.47,0.0,0.38474,0.01472
2021-03-31,FIGE3,3.47,0.0,0.38474,0.01472
2021-04-30,FIGE3,3.47,0.0,0.38474,0.01472
2021-05-31,FIGE3,3.47,0.0,0.31181,0.01237
2021-06-30,FIGE3,3.47,0.0,0.31181,0.01237
2021-07-31,FIGE3,3.47,0.0,0.31181,0.01237
2021-08-31,FIGE3,3.47,0.0,0.04591,0.01217
2021-09-30,FIGE3,3.47,0.0,0.04591,0.01217
2021-10-31,FIGE3,3.47,0.0,0.04591,0.01217
2021-11-30,FIGE3,3.47,0.0,0.06276,0.01658
2021-12-31,FIGE3,3.47,0.0,0.06276,0.01658
2022-01-31,FIGE3,3.47,0.0,0.06276,0.01658
2022-02-28,FIGE3,3.47,0.0,0.10189,0.02754
2022-03-31,FIGE3,3.47,0.0,0.10189,0.02754
2022-04-30,FIGE3,3.47,0.0,0.10189,0.02754
2022-05-31,FIGE3,3.47,0.0,0.14832,0.03887
2022-06-30,FIGE3,3.47,0.0,0.14832,0.03887
2022-07-31,FIGE3,3.47,0.0,0.14832,0.03887
2022-08-31,FIGE3,11.99,1203.0,0.27095,0.09741
2015-12-31,FIGE4,-5.67,0.0,0.09092,-0.04269
2016-01-31,FIGE4,-5.67,0.0,0.09092,-0.04269
2016-02-29,FIGE4,-5.67,0.0,0.13931,-0.07777
2016-03-31,FIGE4,-5.39,3801.0,0.1313,-0.07777
2021-11-30,FIQE3,5.78,5842713.0,0.07326,0.07121
2021-12-31,FIQE3,6.3,3276276.0,0.06662,0.07121
2022-01-31,FIQE3,6.42,2624536.0,0.06511,0.07121
2022-02-28,FIQE3,5.0,3486829.0,0.09053,0.07121
2022-03-31,FIQE3,5.7,3402590.0,0.07597,0.07679
2022-04-30,FIQE3,4.75,1581847.0,0.09573,0.07679
2022-05-31,FIQE3,4.04,813523.0,0.11924,0.08192
2022-06-30,FIQE3,3.27,1960317.0,0.15873,0.08192
2022-07-31,FIQE3,4.46,1434793.0,0.10517,0.08192
2022-08-31,FIQE3,4.35,1198541.0,0.11451,0.08213
2022-09-30,FIQE3,4.22,1211132.0,0.11915,0.08213
2022-10-31,FIQE3,3.8,976518.0,0.13612,0.08213
2022-11-30,FIQE3,3.68,847296.0,0.14062,0.08635
2022-12-31,FIQE3,3.78,613980.0,0.13628,0.08635
2023-01-31,FIQE3,3.65,493278.0,0.14244,0.08635
2023-02-28,FIQE3,3.02,402056.0,0.18019,0.08635
2023-03-31,FIQE3,3.32,511349.0,0.17726,0.10255
2023-04-30,FIQE3,3.39,583246.0,0.17298,0.10255
2023-05-31,FIQE3,3.75,429906.0,0.15315,0.10507
2023-06-30,FIQE3,4.07,874380.0,0.13968,0.10507
2015-12-31,FLRY3,5.75,3830008.0,0.07563,0.059
2016-01-31,FLRY3,5.25,4813403.0,0.08175,0.059
2016-02-29,FLRY3,5.86,2634641.0,0.07444,0.059
2016-03-31,FLRY3,7.75,8443160.0,0.06311,0.06445
2016-04-30,FLRY3,9.04,16814358.0,0.06597,0.07346
2016-05-31,FLRY3,9.39,14486342.0,0.06369,0.07346
2016-06-30,FLRY3,9.95,16539953.0,0.06036,0.07346
2016-07-31,FLRY3,11.3,36824955.0,0.05827,0.07721
2016-08-31,FLRY3,13.92,35188031.0,0.04799,0.07721
2016-09-30,FLRY3,13.97,16689005.0,0.04785,0.07721
2016-10-31,FLRY3,15.39,40837258.0,0.04885,0.08399
2016-11-30,FLRY3,14.22,25443058.0,0.05274,0.08399
2016-12-31,FLRY3,13.68,18414832.0,0.05765,0.08399
2017-01-31,FLRY3,14.58,27670408.0,0.0542,0.08399
2017-02-28,FLRY3,16.63,35548817.0,0.04767,0.08399
2017-03-31,FLRY3,16.41,28976540.0,0.04792,0.1154
2017-04-30,FLRY3,20.38,73983025.0,0.04492,0.13225
2017-05-31,FLRY3,22.03,32396171.0,0.04173,0.13225
2017-06-30,FLRY3,20.8,12746861.0,0.04406,0.13225
2017-07-31,FLRY3,23.3,36913707.0,0.04305,0.14227
2017-08-31,FLRY3,24.73,53984734.0,0.04087,0.14227
2017-09-30,FLRY3,22.99,29814505.0,0.04383,0.14227
2017-10-31,FLRY3,22.53,66779854.0,0.04748,0.1497
2017-11-30,FLRY3,20.47,97345628.0,0.05207,0.1497
2017-12-31,FLRY3,23.1,180639069.0,0.04635,0.1497
2018-01-31,FLRY3,23.5,96448077.0,0.04577,0.1497
2018-02-28,FLRY3,21.25,54047509.0,0.05041,0.1497
2018-03-31,FLRY3,21.75,65975111.0,0.05334,0.13389
2018-04-30,FLRY3,20.92,41503946.0,0.05544,0.15297
2018-05-31,FLRY3,19.7,46634186.0,0.05873,0.15297
2018-06-30,FLRY3,21.2,40838174.0,0.05476,0.15297
2018-07-31,FLRY3,21.94,32339845.0,0.05433,0.12396
2018-08-31,FLRY3,20.71,42421775.0,0.05768,0.12396
2018-09-30,FLRY3,17.17,35795793.0,0.06878,0.12396
2018-10-31,FLRY3,16.8,80348566.0,0.07115,0.12344
2018-11-30,FLRY3,17.41,34354881.0,0.06884,0.12344
2018-12-31,FLRY3,15.94,32751525.0,0.07472,0.12344
2019-01-31,FLRY3,18.05,48114532.0,0.06688,0.12344
2019-02-28,FLRY3,16.21,84491024.0,0.07431,0.12751
2019-03-31,FLRY3,17.12,40790255.0,0.07294,0.12751
2019-04-30,FLRY3,17.41,72986519.0,0.07276,0.14498
2019-05-31,FLRY3,16.61,59450774.0,0.076,0.14498
2019-06-30,FLRY3,17.92,34183219.0,0.07086,0.14498
2019-07-31,FLRY3,19.72,55215999.0,0.06206,0.14161
2019-08-31,FLRY3,20.29,47604464.0,0.06049,0.14161
2019-09-30,FLRY3,22.33,68378696.0,0.05542,0.14161
2019-10-31,FLRY3,21.51,20867116.0,0.06025,0.14579
2019-11-30,FLRY3,24.09,51071167.0,0.05421,0.14579
2019-12-31,FLRY3,25.8,33645459.0,0.05082,0.14579
2020-01-31,FLRY3,26.28,52765089.0,0.05009,0.14579
2020-02-29,FLRY3,25.77,157734198.0,0.05504,0.13461
2020-03-31,FLRY3,17.52,70786441.0,0.0782,0.13461
2020-04-30,FLRY3,19.74,86868710.0,0.07025,0.13461
2020-05-31,FLRY3,20.22,58225646.0,0.06298,0.13135
2020-06-30,FLRY3,21.29,50180648.0,0.06011,0.13135
2020-07-31,FLRY3,22.17,100989480.0,0.03619,0.0805
2020-08-31,FLRY3,22.6,49182053.0,0.03557,0.0805
2020-09-30,FLRY3,22.93,49352891.0,0.03511,0.0805
2020-10-31,FLRY3,23.68,119122232.0,0.04309,0.0902
2020-11-30,FLRY3,23.0,77017597.0,0.04427,0.0902
2020-12-31,FLRY3,23.39,38911555.0,0.04358,0.0902
2021-01-31,FLRY3,22.91,79510306.0,0.04473,0.0902
2021-02-28,FLRY3,23.41,79463196.0,0.05106,0.10806
2021-03-31,FLRY3,22.78,53878661.0,0.05328,0.10806
2021-04-30,FLRY3,22.73,85691115.0,0.05834,0.10469
2021-05-31,FLRY3,23.55,22706768.0,0.05664,0.10469
2021-06-30,FLRY3,23.06,41093305.0,0.05765,0.10469
2021-07-31,FLRY3,20.78,56239630.0,0.08304,0.14358
2021-08-31,FLRY3,21.15,55006642.0,0.08218,0.14358
2021-09-30,FLRY3,19.77,37406460.0,0.08675,0.14358
2021-10-31,FLRY3,16.83,124173629.0,0.08848,0.11865
2021-11-30,FLRY3,15.62,33038726.0,0.0935,0.11865
2021-12-31,FLRY3,16.15,32458241.0,0.09151,0.11865
2022-01-31,FLRY3,18.16,39936170.0,0.08387,0.11865
2022-02-28,FLRY3,16.13,34563546.0,0.09162,0.11865
2022-03-31,FLRY3,15.01,50474043.0,0.09214,0.10881
2022-04-30,FLRY3,13.52,49734432.0,0.09905,0.10881
2022-05-31,FLRY3,14.23,42569767.0,0.09597,0.11947
2022-06-30,FLRY3,15.28,194381771.0,0.09143,0.11947
2022-07-31,FLRY3,15.16,26410867.0,0.09193,0.11947
2022-08-31,FLRY3,14.77,49804764.0,0.09421,0.11144
2022-09-30,FLRY3,16.57,44306981.0,0.08744,0.11144
2022-10-31,FLRY3,17.43,70348101.0,0.08454,0.11144
2022-11-30,FLRY3,16.62,22733385.0,0.09212,0.11826
2022-12-31,FLRY3,14.71,50770132.0,0.10073,0.11826
2023-01-31,FLRY3,14.74,42833601.0,0.10061,0.11826
2023-02-28,FLRY3,13.51,38637068.0,0.10622,0.11826
2023-03-31,FLRY3,13.83,25599021.0,0.09545,0.10006
2023-04-30,FLRY3,13.83,74139603.0,0.09545,0.10006
2023-05-31,FLRY3,14.85,90406964.0,0.08979,0.09928
2023-06-30,FLRY3,16.05,68454650.0,0.08495,0.09928
2015-12-31,FRAS3,3.66,49384.0,0.12465,0.07086
2016-01-31,FRAS3,3.18,12523.0,0.1377,0.07086
2016-02-29,FRAS3,3.73,44309.0,0.12279,0.07086
2016-03-31,FRAS3,3.55,12565.0,0.1291,0.08093
2016-04-30,FRAS3,3.57,350614.0,0.12858,0.08093
2016-05-31,FRAS3,3.28,5490.0,0.16482,0.09688
2016-06-30,FRAS3,3.23,15220.0,0.16671,0.09688
2016-07-31,FRAS3,4.1,2356095.0,0.13818,0.09688
2016-08-31,FRAS3,4.8,656247.0,0.12535,0.08236
2016-09-30,FRAS3,4.46,157831.0,0.13813,0.08236
2016-10-31,FRAS3,4.21,232010.0,0.14866,0.08236
2016-11-30,FRAS3,3.9,472980.0,0.15148,0.07125
2016-12-31,FRAS3,4.16,135600.0,0.13865,0.07125
2017-01-31,FRAS3,4.53,271062.0,0.12353,0.07125
2017-02-28,FRAS3,4.36,1133543.0,0.13007,0.07125
2017-03-31,FRAS3,4.27,207087.0,0.12091,0.06008
2017-04-30,FRAS3,4.39,214255.0,0.11651,0.06008
2017-05-31,FRAS3,4.33,75791.0,0.08396,0.03484
2017-06-30,FRAS3,4.25,96001.0,0.08614,0.03484
2017-07-31,FRAS3,4.43,88237.0,0.08138,0.03484
2017-08-31,FRAS3,4.81,449072.0,0.06106,0.0329
2017-09-30,FRAS3,5.77,550595.0,0.04774,0.0329
2017-10-31,FRAS3,5.33,311902.0,0.05307,0.0329
2017-11-30,FRAS3,5.08,177076.0,0.06363,0.03862
2017-12-31,FRAS3,5.16,460434.0,0.06235,0.03862
2018-01-31,FRAS3,5.25,319660.0,0.06082,0.03862
2018-02-28,FRAS3,5.66,698407.0,0.05513,0.03862
2018-03-31,FRAS3,5.42,353298.0,0.06754,0.04565
2018-04-30,FRAS3,5.28,160712.0,0.06974,0.04565
2018-05-31,FRAS3,5.09,923375.0,0.1243,0.08991
2018-06-30,FRAS3,4.52,306381.0,0.14161,0.08991
2018-07-31,FRAS3,4.72,303554.0,0.13523,0.08991
2018-08-31,FRAS3,4.52,111350.0,0.138,0.09128
2018-09-30,FRAS3,3.89,838341.0,0.16318,0.09128
2018-10-31,FRAS3,4.21,322334.0,0.14954,0.09128
2018-11-30,FRAS3,4.21,417555.0,0.1497,0.09138
2018-12-31,FRAS3,4.43,540005.0,0.14219,0.09138
2019-01-31,FRAS3,5.1,408065.0,0.12262,0.09138
2019-02-28,FRAS3,4.82,174938.0,0.13004,0.09138
2019-03-31,FRAS3,4.91,247957.0,0.11175,0.1052
2019-04-30,FRAS3,4.89,415751.0,0.11214,0.1052
2019-05-31,FRAS3,4.48,190846.0,0.07172,0.08045
2019-06-30,FRAS3,4.6,438275.0,0.07016,0.08045
2019-07-31,FRAS3,4.57,216610.0,0.07055,0.08045
2019-08-31,FRAS3,4.43,256804.0,0.07373,0.07168
2019-09-30,FRAS3,4.41,239848.0,0.074,0.07168
2019-10-31,FRAS3,4.44,181270.0,0.0736,0.07168
2019-11-30,FRAS3,4.48,118000.0,0.07529,0.07194
2019-12-31,FRAS3,5.49,1106276.0,0.06326,0.07194
